river,group,length,width,circularity,solidity,area
lower_calder,C3A_grp09,4.656666667,3.175,0.542569783,0.947621336,500.888
lower_calder,C3A_grp09,4.931833333,3.344333333,0.699218532,0.95499343,553.7835
lower_calder,C3A_grp09,4.656666667,3.026833333,0.357640247,0.876772466,422.7406667
lower_calder,C3A_grp09,5.0165,3.894666667,0.713750373,0.947778057,639.2333333
lower_calder,C3A_grp09,4.614333333,3.704166667,0.388886073,0.880255095,522.9648333
lower_calder,C3A_grp10,5.164666667,3.7465,0.560606646,0.926477178,612.6691667
lower_calder,C3A_grp10,4.169833333,3.259666667,0.504099022,0.927447996,425.6193333
lower_calder,C3A_grp10,4.212166667,3.450166667,0.508395879,0.90669888,436.9011667
lower_calder,C3A_grp10,4.360333333,3.471333333,0.557501561,0.924263733,472.9691667
lower_calder,C3A_grp10,4.423833333,4.360333333,0.389694466,0.914187913,655.7433333
lower_calder,C3A_grp10,5.1435,3.767666667,0.572324333,0.925702224,603.3981667
lower_calder,C3A_grp10,5.207,3.2385,0.318784908,0.842941293,539.1573333
lower_calder,C3A_grp10,5.334,4.021666667,0.398381316,0.919723745,696.2351667
lower_calder,C3A_grp10,4.656666667,3.407833333,0.37746602,0.910593539,538.734
lower_calder,C3A_grp10,4.296833333,3.6195,0.690270058,0.957315637,516.0221667
lower_calder,C3A_grp11,4.847166667,2.794,0.604917582,0.923115939,462.28
lower_calder,C3A_grp11,3.852333333,3.005666667,0.513542921,0.935907257,387.9003333
lower_calder,C3A_grp11,3.979333333,2.561166667,0.713368681,0.951246505,345.6728333
lower_calder,C3A_grp11,4.868333333,3.534833333,0.250128337,0.805180302,473.0961667
lower_calder,C3A_grp11,4.804833333,3.280833333,0.559304845,0.942119816,540.9141667
lower_calder,C3A_grp11,4.847166667,3.471333333,0.597765663,0.935236942,556.006
lower_calder,C3A_grp11,4.5085,3.196166667,0.756757924,0.966239669,494.9401667
lower_calder,C3A_grp11,4.402666667,3.852333333,0.665040622,0.952899712,566.547
lower_calder,C3A_grp11,4.487333333,2.921,0.335077978,0.897460624,413.6813333
lower_calder,C3A_grp11,3.3655,3.005666667,0.359615571,0.868009973,361.0821667
lower_calder,C3A_grp12,5.588,3.7465,0.43870339,0.933024655,669.6498333
lower_calder,C3A_grp12,5.312833333,3.725333333,0.443890285,0.933363858,647.2131667
lower_calder,C3A_grp12,4.572,2.899833333,0.600337791,0.927995178,423.6508333
lower_calder,C3A_grp12,4.720166667,3.7465,0.594229594,0.926426795,559.7101667
lower_calder,C3A_grp12,3.725333333,3.534833333,0.237204981,0.829872037,418.6766667
lower_calder,C3A_grp12,4.212166667,3.556,0.492030441,0.933099004,505.714
lower_calder,C3A_grp12,4.910666667,3.323166667,0.38551952,0.885187678,501.1631667
lower_calder,C3A_grp12,5.1435,4.572,0.65312317,0.939349843,765.1538333
lower_calder,C3A_grp12,4.953,3.852333333,0.650185952,0.953259706,716.1741667
lower_calder,C3A_grp12,5.164666667,3.704166667,0.457660589,0.903399874,577.6171667
lower_calder,C3A_grp13,5.757333333,4.275666667,0.7185475,0.954795978,836.041
lower_calder,C3A_grp13,4.847166667,3.090333333,0.541953751,0.935320849,505.3541667
lower_calder,C3A_grp13,4.6355,3.153833333,0.389587008,0.879512851,429.5351667
lower_calder,C3A_grp13,4.953,3.450166667,0.693846855,0.94885336,555.244
lower_calder,C3A_grp13,4.741333333,3.598333333,0.635134107,0.956692621,546.1423333
lower_calder,C3A_grp13,4.466166667,3.386666667,0.536994366,0.917472921,503.809
lower_calder,C3A_grp13,4.318,3.175,0.541594217,0.945112457,462.5128333
lower_calder,C3A_grp13,6.2865,4.445,0.612066396,0.953805684,944.0121667
lower_calder,C3A_grp13,4.402666667,3.090333333,0.630165528,0.931161675,443.5051667
lower_calder,C3A_grp13,6.011333333,4.720166667,0.570033565,0.937981485,920.0515
lower_calder,C3A_grp14,4.487333333,2.963333333,0.591085949,0.915025005,445.3678333
lower_calder,C3A_grp14,2.7305,1.0795,0.21958288,0.732197667,100.9861667
lower_calder,C3A_grp14,5.058833333,3.429,0.51987534,0.938640192,554.3338333
lower_calder,C3A_grp14,3.3655,2.074333333,0.08415944,0.539200932,235.0981667
lower_calder,C3A_grp14,4.6355,2.963333333,0.510736666,0.911915143,460.3961667
lower_calder,C3A_grp14,4.593166667,3.958166667,0.585124712,0.940059193,611.8013333
lower_calder,C3A_grp14,5.207,3.958166667,0.51054273,0.942899659,684.022
lower_calder,C3A_grp14,4.614333333,3.513666667,0.612344373,0.940314761,566.5681667
lower_calder,C3A_grp14,4.593166667,3.1115,0.487048774,0.922061437,461.264
lower_calder,C3A_grp14,4.804833333,3.323166667,0.620538103,0.938930987,487.8281667
lower_calder,C3A_grp14,5.164666667,3.132666667,0.503567455,0.935605188,516.0433333
lower_calder,C3A_grp15,4.572,3.048,0.538839055,0.924574102,443.4205
lower_calder,C3A_grp15,4.5085,3.767666667,0.503939937,0.948798515,562.4618333
lower_calder,C3A_grp15,4.529666667,3.090333333,0.648355414,0.939815009,475.2975
lower_calder,C3A_grp15,4.931833333,3.979333333,0.70587581,0.947807616,661.1408333
lower_calder,C3A_grp15,4.868333333,3.005666667,0.533834609,0.936275104,490.4316667
lower_calder,C3A_grp15,4.953,3.81,0.674706568,0.960396669,639.572
lower_calder,C3A_grp15,4.1275,3.979333333,0.496893523,0.925164589,559.2021667
lower_calder,C3A_grp15,4.614333333,3.005666667,0.551250509,0.934721227,469.4766667
lower_calder,C3A_grp15,5.228166667,3.471333333,0.570820117,0.928163541,581.4271667
lower_calder,C3A_grp15,4.7625,3.344333333,0.530059525,0.933282472,517.8636667
lower_calder,C3B_grp01,4.826,3.7465,0.702713356,0.945795371,650.3881667
lower_calder,C3B_grp01,4.804833333,3.302,0.700452436,0.956382054,535.5801667
lower_calder,C3B_grp01,4.106333333,3.429,0.58345941,0.912961501,440.7111667
lower_calder,C3B_grp01,4.910666667,3.323166667,0.555234758,0.926097678,532.6168333
lower_calder,C3B_grp01,4.572,3.2385,0.58799944,0.950518788,486.7063333
lower_calder,C3B_grp01,4.191,4.339166667,0.506420686,0.912446028,563.6048333
lower_calder,C3B_grp01,4.868333333,3.3655,0.653088756,0.931979392,528.4046667
lower_calder,C3B_grp01,4.360333333,2.815166667,0.418213634,0.904180523,402.8651667
lower_calder,C3B_grp01,4.233333333,3.005666667,0.322608597,0.856195478,407.1831667
lower_calder,C3B_grp01,4.423833333,2.942166667,0.571730893,0.944941402,418.1263333
lower_calder,C3B_grp02,5.228166667,3.429,0.580219888,0.933753061,565.0653333
lower_calder,C3B_grp02,5.122333333,3.831166667,0.676670714,0.957193703,631.8673333
lower_calder,C3B_grp02,4.8895,3.069166667,0.419037719,0.914164788,489.1828333
lower_calder,C3B_grp02,4.953,3.132666667,0.694953357,0.957112476,514.4135
lower_calder,C3B_grp02,4.783666667,3.323166667,0.511345554,0.93327609,552.1536667
lower_calder,C3B_grp02,5.545666667,4.593166667,0.672780044,0.947305669,773.5993333
lower_calder,C3B_grp02,4.275666667,3.2385,0.483128863,0.9315558,430.403
lower_calder,C3B_grp02,4.656666667,3.8735,0.637529879,0.960142546,587.3961667
lower_calder,C3B_grp02,4.275666667,3.958166667,0.439478096,0.907935868,571.754
lower_calder,C3B_grp02,4.826,3.280833333,0.414505008,0.883972843,490.5586667
lower_calder,C3B_grp03,4.8895,3.153833333,0.686698493,0.958561562,511.175
lower_calder,C3B_grp03,4.5085,2.899833333,0.670805051,0.949539799,434.5516667
lower_calder,C3B_grp03,4.656666667,2.963333333,0.675842071,0.946618284,458.3006667
lower_calder,C3B_grp03,4.741333333,3.683,0.539231628,0.929062996,557.2125
lower_calder,C3B_grp03,4.2545,2.645833333,0.229546071,0.860764125,348.5938333
lower_calder,C3B_grp03,4.656666667,3.1115,0.673160433,0.949642074,485.775
lower_calder,C3B_grp03,5.312833333,3.6195,0.730693101,0.965918015,650.875
lower_calder,C3B_grp03,4.106333333,2.709333333,0.537790054,0.926682692,342.7095
lower_calder,C3B_grp03,4.2545,3.005666667,0.663212122,0.950216035,418.9518333
lower_calder,C3B_grp03,4.910666667,2.751666667,0.267094317,0.849095937,422.4443333
lower_calder,C3B_grp04,5.037666667,3.894666667,0.663025322,0.945583105,642.5565
lower_calder,C3B_grp04,4.783666667,3.132666667,0.56584804,0.945189339,492.4001667
lower_calder,C3B_grp04,3.767666667,3.386666667,0.229737298,0.827879996,386.6726667
lower_calder,C3B_grp04,5.482166667,3.534833333,0.643855947,0.949826177,641.9215
lower_calder,C3B_grp04,4.572,3.3655,0.710892249,0.950753644,484.6531667
lower_calder,C3B_grp04,4.423833333,2.434166667,0.327598276,0.877893101,334.7931667
lower_calder,C3B_grp04,4.5085,3.429,0.505735409,0.935873212,513.715
lower_calder,C3B_grp04,4.741333333,3.175,0.588560887,0.942530592,493.9876667
lower_calder,C3B_grp04,4.360333333,2.878666667,0.570891068,0.937491273,426.339
lower_calder,C3B_grp04,4.931833333,3.3655,0.455903584,0.930584141,526.3726667
lower_calder,C3B_grp05,4.847166667,3.069166667,0.361510027,0.910174849,481.4993333
lower_calder,C3B_grp05,4.656666667,3.471333333,0.619104981,0.939027783,500.0625
lower_calder,C3B_grp05,5.9055,4.275666667,0.505852351,0.940527221,775.589
lower_calder,C3B_grp05,4.550833333,2.772833333,0.538991225,0.924761635,414.6973333
lower_calder,C3B_grp05,5.566833333,3.958166667,0.685721058,0.95682585,738.3568333
lower_calder,C3B_grp05,4.2545,3.048,0.392239366,0.914187035,437.007
lower_calder,C3B_grp05,4.339166667,4.0005,0.529440592,0.949308756,584.2846667
lower_calder,C3B_grp05,4.847166667,3.323166667,0.570645163,0.928727106,514.1171667
lower_calder,C3B_grp05,3.937,3.217333333,0.731043237,0.959628066,428.1593333
lower_calder,C3B_grp05,4.212166667,3.048,0.651222182,0.947111813,431.7365
lower_calder,C3B_grp06,4.783666667,3.81,0.686846611,0.95508321,613.4523333
lower_calder,C3B_grp06,4.931833333,3.556,0.617686789,0.930706625,517.9906667
lower_calder,C3B_grp06,4.572,3.153833333,0.422519028,0.916451908,466.6826667
lower_calder,C3B_grp06,4.529666667,3.090333333,0.607611795,0.954637693,477.9645
lower_calder,C3B_grp06,4.6355,3.429,0.779720026,0.973292206,547.6663333
lower_calder,C3B_grp06,4.191,3.386666667,0.404044102,0.884566596,442.8066667
lower_calder,C3B_grp06,5.1435,3.81,0.501830888,0.941062341,626.2581667
lower_calder,C3B_grp06,5.058833333,2.921,0.515796551,0.899285326,490.0718333
lower_calder,C3B_grp06,4.445,2.9845,0.543341973,0.901059444,430.2548333
lower_calder,C3B_grp06,4.169833333,3.450166667,0.614469437,0.925685848,468.5241667
lower_calder,C3B_grp07,4.7625,3.788833333,0.387734377,0.875083702,553.2331667
lower_calder,C3B_grp07,5.122333333,3.767666667,0.738243643,0.95866743,637.7305
lower_calder,C3B_grp07,5.207,3.534833333,0.476307093,0.915632027,594.741
lower_calder,C3B_grp07,4.7625,3.704166667,0.51384341,0.934899657,606.425
lower_calder,C3B_grp07,4.826,3.6195,0.737208688,0.965451256,587.3538333
lower_calder,C3B_grp07,5.334,3.831166667,0.453491851,0.927418676,699.4101667
lower_calder,C3B_grp07,5.164666667,3.958166667,0.566801802,0.944660485,668.4433333
lower_calder,C3B_grp07,4.995333333,3.683,0.177501142,0.816829819,551.053
lower_calder,C3B_grp07,4.275666667,5.101166667,0.533456337,0.928826334,688.6363333
lower_calder,C3B_grp07,4.148666667,4.191,0.495622107,0.928845908,613.9603333
lower_calder,C3B_grp08,4.275666667,3.132666667,0.536729512,0.91712658,436.1603333
lower_calder,C3B_grp08,5.355166667,4.042833333,0.600960617,0.943582712,699.1773333
lower_calder,C3B_grp08,4.953,4.042833333,0.595317809,0.953649472,678.942
lower_calder,C3B_grp08,4.296833333,3.534833333,0.530039665,0.949415149,524.002
lower_calder,C3B_grp08,4.741333333,3.7465,0.63536018,0.934501651,563.2238333
lower_calder,C3B_grp08,4.572,3.153833333,0.495203283,0.933675653,461.8566667
lower_calder,C3B_grp08,4.614333333,3.153833333,0.575341892,0.938967742,462.0895
lower_calder,C3B_grp08,4.148666667,3.175,0.511325124,0.907832261,433.0276667
lower_calder,C3B_grp08,4.3815,3.3655,0.502633205,0.909358199,458.2583333
lower_calder,C3B_grp08,5.207,3.8735,0.50016113,0.937004116,664.9296667
lower_calder,C3B_grp09,4.783666667,3.577166667,0.661259813,0.938799571,556.1965
lower_calder,C3B_grp09,4.318,3.090333333,0.658724442,0.952068918,439.7798333
lower_calder,C3B_grp09,5.164666667,3.852333333,0.543939635,0.930486955,649.9648333
lower_calder,C3B_grp09,4.042833333,2.899833333,0.575544458,0.886274699,388.3025
lower_calder,C3B_grp09,4.677833333,3.069166667,0.565291526,0.924842728,469.8788333
lower_calder,C3B_grp09,4.550833333,3.4925,0.69764,0.959374048,533.3365
lower_calder,C3B_grp09,4.783666667,3.217333333,0.687572837,0.946803491,509.7145
lower_calder,C3B_grp09,4.064,3.090333333,0.498742622,0.909121622,398.7165
lower_calder,C3B_grp09,4.1275,2.942166667,0.550585218,0.92033178,380.4708333
lower_calder,C3B_grp09,4.169833333,3.7465,0.473574126,0.908947735,525.2931667
lower_calder,C3B_grp10,5.228166667,2.942166667,0.562191075,0.929124099,523.5998333
lower_calder,C3B_grp10,4.783666667,3.048,0.511293417,0.886548141,462.3011667
lower_calder,C3B_grp10,4.8895,3.767666667,0.535117372,0.944252303,583.6708333
lower_calder,C3B_grp10,5.249333333,3.8735,0.536445342,0.926310641,681.4185
lower_calder,C3B_grp10,3.7465,4.296833333,0.361930617,0.877370515,480.822
lower_calder,C3B_grp10,4.931833333,3.407833333,0.448972358,0.914391198,529.4841667
lower_calder,C3B_grp10,4.995333333,3.661833333,0.377355499,0.91680016,581.4695
lower_calder,C3B_grp10,3.386666667,2.624666667,0.433334808,0.884962406,323.8711667
lower_calder,C3B_grp10,5.101166667,3.2385,0.613084108,0.948969148,549.4866667
lower_calder,C3B_grp10,3.175,3.026833333,0.608855658,0.935950936,313.3301667
lower_calder,C3B_grp11,4.212166667,2.667,0.601454046,0.930877347,358.8808333
lower_calder,C3B_grp11,4.995333333,3.725333333,0.4632151,0.900831258,589.5128333
lower_calder,C3B_grp11,3.3655,3.788833333,0.31288818,0.844027692,345.7998333
lower_calder,C3B_grp11,4.1275,3.259666667,0.599001019,0.933976525,444.6481667
lower_calder,C3B_grp11,3.556,4.423833333,0.268548142,0.871524192,482.3036667
lower_calder,C3B_grp11,4.296833333,3.196166667,0.558658314,0.897186701,408.3896667
lower_calder,C3B_grp11,4.804833333,3.323166667,0.593916021,0.922784859,504.1476667
lower_calder,C3B_grp11,4.699,3.132666667,0.482764913,0.90541846,436.4566667
lower_calder,C3B_grp11,5.3975,3.683,0.67058077,0.947791165,654.3886667
lower_calder,C3B_grp11,4.5085,2.709333333,0.337809172,0.87876841,376.3645
lower_calder,C3B_grp12,4.953,3.048,0.565939612,0.931638302,480.8643333
lower_calder,C3B_grp12,4.720166667,3.302,0.6943338,0.954806175,524.9968333
lower_calder,C3B_grp12,4.423833333,3.1115,0.46250693,0.885029886,413.7025
lower_calder,C3B_grp12,4.445,3.1115,0.651884741,0.94366746,461.3063333
lower_calder,C3B_grp12,4.804833333,3.661833333,0.588754182,0.945867469,579.1835
lower_calder,C3B_grp12,5.101166667,3.429,0.530524465,0.923108426,572.516
lower_calder,C3B_grp12,5.1435,4.085166667,0.613843571,0.945271159,684.3818333
lower_calder,C3B_grp12,5.3975,3.4925,0.65902843,0.955145453,638.683
lower_calder,C3B_grp12,5.1435,3.3655,0.517772103,0.920795596,548.7458333
lower_calder,C3B_grp12,4.699,3.005666667,0.669773184,0.93273794,528.3411667
lower_calder,C3B_grp13,4.3815,2.709333333,0.543756033,0.885992237,391.3293333
lower_calder,C3B_grp13,4.995333333,2.9845,0.480033839,0.8940331,547.7086667
lower_calder,C3B_grp13,4.5085,2.561166667,0.49122343,0.922818968,372.7873333
lower_calder,C3B_grp13,4.720166667,2.709333333,0.500522925,0.93181419,449.2201667
lower_calder,C3B_grp13,4.7625,3.3655,0.359901155,0.906746662,483.0445
lower_calder,C3B_grp13,4.233333333,3.196166667,0.304097473,0.866856982,392.0701667
lower_calder,C3B_grp13,5.207,3.344333333,0.609747805,0.934298556,576.4106667
lower_calder,C3B_grp13,5.482166667,3.217333333,0.525356191,0.934823537,578.0405
lower_calder,C3B_grp13,4.042833333,3.407833333,0.676412258,0.93222097,437.5573333
lower_calder,C3B_grp13,4.699,3.429,0.579236099,0.937108099,528.2776667
lower_calder,C3B_grp14,4.931833333,3.683,0.670523807,0.93176854,568.8541667
lower_calder,C3B_grp14,4.6355,3.471333333,0.598822993,0.933902878,527.558
lower_calder,C3B_grp14,5.228166667,3.725333333,0.593195658,0.930712771,603.9061667
lower_calder,C3B_grp14,4.847166667,3.894666667,0.681407445,0.95272775,614.7223333
lower_calder,C3B_grp14,4.402666667,3.217333333,0.537179548,0.918517216,442.1293333
lower_calder,C3B_grp14,5.1435,3.725333333,0.610636079,0.936521546,624.2473333
lower_calder,C3B_grp14,4.614333333,3.048,0.589251189,0.916552823,511.2385
lower_calder,C3B_grp14,4.106333333,3.302,0.690776372,0.950670288,459.3166667
lower_calder,C3B_grp14,4.995333333,3.407833333,0.563455806,0.93784556,534.9663333
lower_calder,C3B_grp14,5.884333333,3.280833333,0.647155544,0.954449424,631.1265
lower_calder,C3B_grp15,4.953,3.640666667,0.614901248,0.940187891,571.9445
lower_calder,C3B_grp15,4.741333333,3.217333333,0.520945884,0.917165626,450.6806667
lower_calder,C3B_grp15,5.0165,3.450166667,0.564526169,0.930695867,557.6993333
lower_calder,C3B_grp15,4.1275,2.794,0.51293371,0.918855042,370.3108333
lower_calder,C3B_grp15,5.058833333,3.344333333,0.5382081,0.95657516,576.7705
lower_calder,C3B_grp15,4.7625,3.598333333,0.563383369,0.939282462,545.846
lower_calder,C3B_grp15,4.741333333,3.005666667,0.488166112,0.922854872,466.9155
lower_calder,C3B_grp15,4.0005,3.979333333,0.424361674,0.916781854,547.5181667
lower_calder,C3B_grp15,4.445,4.191,0.696369678,0.953241663,648.5678333
lower_calder,C3B_grp15,3.788833333,3.577166667,0.50279014,0.898237348,451.9506667
lower_calder,C3C_grp01,6.561666667,4.7625,0.622026325,0.965320821,1058.185167
lower_calder,C3C_grp01,4.6355,3.323166667,0.283294821,0.901399067,486.8545
lower_calder,C3C_grp01,3.026833333,4.720166667,0.312928619,0.864446231,432.3503333
lower_calder,C3C_grp01,5.08,2.7305,0.415501189,0.910037304,444.0766667
lower_calder,C3C_grp01,4.847166667,3.026833333,0.471721344,0.911713546,454.8716667
lower_calder,C3C_grp01,4.6355,3.323166667,0.452398348,0.877130624,459.6553333
lower_calder,C3C_grp01,4.699,3.6195,0.643407274,0.943091153,565.4463333
lower_calder,C3C_grp01,4.910666667,3.958166667,0.723885836,0.952987358,652.6106667
lower_calder,C3C_grp01,5.08,3.450166667,0.491596772,0.927650404,555.8155
lower_calder,C3C_grp01,4.995333333,3.153833333,0.414282837,0.877968565,485.9443333
lower_calder,C3C_grp02,4.8895,2.921,0.568085375,0.929659173,515.5776667
lower_calder,C3C_grp02,4.910666667,3.429,0.343508891,0.873422549,533.2518333
lower_calder,C3C_grp02,5.058833333,3.661833333,0.529719637,0.929282065,585.216
lower_calder,C3C_grp02,4.466166667,3.196166667,0.511617181,0.918475517,462.153
lower_calder,C3C_grp02,4.868333333,3.3655,0.745369209,0.967388581,572.008
lower_calder,C3C_grp02,4.593166667,3.1115,0.499261694,0.892222368,432.4561667
lower_calder,C3C_grp02,4.339166667,3.1115,0.471006385,0.889349267,431.6095
lower_calder,C3C_grp02,4.529666667,3.7465,0.516805218,0.931999285,552.069
lower_calder,C3C_grp02,4.677833333,3.3655,0.467483358,0.894296782,493.5431667
lower_calder,C3C_grp02,4.910666667,3.2385,0.462008995,0.912156743,505.5235
lower_calder,C3C_grp03,4.699,2.921,0.500477941,0.928878655,452.5433333
lower_calder,C3C_grp03,4.847166667,3.344333333,0.369144972,0.897965927,517.6731667
lower_calder,C3C_grp03,5.1435,3.6195,0.635927793,0.947998001,642.4718333
lower_calder,C3C_grp03,4.423833333,2.8575,0.519668605,0.919628212,391.6256667
lower_calder,C3C_grp03,4.402666667,2.942166667,0.424593225,0.908380715,415.9461667
lower_calder,C3C_grp03,4.191,2.942166667,0.390961929,0.893225911,408.3261667
lower_calder,C3C_grp03,4.720166667,3.069166667,0.542480192,0.899917287,437.5573333
lower_calder,C3C_grp03,4.529666667,3.6195,0.618501743,0.920082201,511.7465
lower_calder,C3C_grp03,4.550833333,2.942166667,0.495397409,0.903919877,399.2668333
lower_calder,C3C_grp03,5.101166667,3.302,0.466728406,0.922047412,548.3013333
lower_calder,C3C_grp04,4.699,2.921,0.320107087,0.908747743,468.7993333
lower_calder,C3C_grp04,4.042833333,3.725333333,0.521579798,0.933721014,547.1795
lower_calder,C3C_grp04,4.614333333,3.090333333,0.311826061,0.915708963,494.157
lower_calder,C3C_grp04,4.614333333,3.683,0.650682359,0.952111356,558.8635
lower_calder,C3C_grp04,4.8895,3.471333333,0.424399501,0.906856829,524.891
lower_calder,C3C_grp04,5.249333333,3.513666667,0.681555313,0.943882064,609.854
lower_calder,C3C_grp04,5.566833333,4.191,0.563610956,0.921568627,692.404
lower_calder,C3C_grp04,4.423833333,3.2385,0.471768,0.866933058,427.0798333
lower_calder,C3C_grp04,4.529666667,3.577166667,0.396512592,0.891920732,495.3846667
lower_calder,C3C_grp04,4.720166667,3.577166667,0.592712465,0.939742671,527.177
lower_calder,C3C_grp05,5.101166667,3.640666667,0.59828596,0.944211396,605.0703333
lower_calder,C3C_grp05,5.164666667,3.407833333,0.415884917,0.918619079,532.8073333
lower_calder,C3C_grp05,4.529666667,3.153833333,0.437097664,0.918327866,462.1953333
lower_calder,C3C_grp05,4.169833333,2.688166667,0.197521302,0.849882565,359.9815
lower_calder,C3C_grp05,3.81,2.899833333,0.523207966,0.903210625,365.6118333
lower_calder,C3C_grp05,4.826,3.2385,0.5197481,0.916342037,502.8776667
lower_calder,C3C_grp05,4.974166667,3.725333333,0.60062381,0.940739645,673.0365
lower_calder,C3C_grp05,4.550833333,3.175,0.682453043,0.952523595,491.3418333
lower_calder,C3C_grp05,3.894666667,3.1115,0.438627126,0.876356897,350.3083333
lower_calder,C3C_grp05,3.894666667,3.196166667,0.434402511,0.895725071,386.7361667
lower_calder,C3C_grp06,5.228166667,3.386666667,0.339765675,0.895812877,540.7025
lower_calder,C3C_grp06,5.122333333,3.661833333,0.339063009,0.909110964,610.5948333
lower_calder,C3C_grp06,4.656666667,3.979333333,0.642219808,0.931880019,594.4658333
lower_calder,C3C_grp06,4.804833333,4.0005,0.535965891,0.945109212,631.952
lower_calder,C3C_grp06,5.122333333,4.169833333,0.723549252,0.952121019,694.0973333
lower_calder,C3C_grp06,4.529666667,3.3655,0.353780461,0.899964666,485.2035
lower_calder,C3C_grp06,4.593166667,3.7465,0.570998732,0.922316635,549.1056667
lower_calder,C3C_grp06,5.0165,3.196166667,0.354123168,0.919391366,549.9523333
lower_calder,C3C_grp06,3.3655,3.429,0.479711968,0.893110077,373.6975
lower_calder,C3C_grp06,4.3815,3.2385,0.573337437,0.920091224,444.0555
lower_calder,C3C_grp07,3.979333333,2.7305,0.532886103,0.914698795,361.569
lower_calder,C3C_grp07,4.106333333,3.450166667,0.620295214,0.940432797,431.419
lower_calder,C3C_grp07,4.529666667,3.81,0.729227661,0.963730389,583.7978333
lower_calder,C3C_grp07,4.445,3.153833333,0.678920484,0.947454561,465.6243333
lower_calder,C3C_grp07,4.233333333,3.1115,0.443624327,0.903001286,431.1438333
lower_calder,C3C_grp07,4.572,3.132666667,0.419581421,0.915395757,454.8293333
lower_calder,C3C_grp07,4.7625,3.217333333,0.635112887,0.923588174,485.3305
lower_calder,C3C_grp07,4.593166667,3.2385,0.573259067,0.93284864,494.284
lower_calder,C3C_grp07,4.360333333,3.259666667,0.623757623,0.942614687,474.9376667
lower_calder,C3C_grp07,4.826,3.153833333,0.67351351,0.962618983,528.7221667
lower_calder,C3C_grp08,4.910666667,3.450166667,0.387353283,0.903966299,535.9611667
lower_calder,C3C_grp08,4.487333333,3.048,0.397151188,0.869712735,406.9291667
lower_calder,C3C_grp08,4.847166667,3.386666667,0.565493988,0.920965971,515.0061667
lower_calder,C3C_grp08,5.334,3.915833333,0.617218614,0.944075662,680.339
lower_calder,C3C_grp08,4.0005,3.005666667,0.591007523,0.932964514,396.2188333
lower_calder,C3C_grp08,4.953,3.513666667,0.387660044,0.906781134,552.2171667
lower_calder,C3C_grp08,4.466166667,3.280833333,0.556860778,0.947353112,482.5788333
lower_calder,C3C_grp08,4.656666667,2.6035,0.549950949,0.932456226,403.5425
lower_calder,C3C_grp08,5.122333333,3.767666667,0.482045437,0.914449474,594.36
lower_calder,C3C_grp08,4.677833333,2.9845,0.648319683,0.940980668,466.725
lower_calder,C3C_grp09,4.826,2.9845,0.524828164,0.932595822,479.9965
lower_calder,C3C_grp09,4.212166667,2.561166667,0.374894925,0.888356828,349.4828333
lower_calder,C3C_grp09,5.207,3.175,0.474942984,0.902148887,547.3911667
lower_calder,C3C_grp09,4.275666667,3.217333333,0.574698204,0.916334661,452.755
lower_calder,C3C_grp09,5.058833333,3.7465,0.541947996,0.936433215,618.9556667
lower_calder,C3C_grp09,4.529666667,2.6035,0.534094011,0.907598932,395.6473333
lower_calder,C3C_grp09,4.275666667,2.942166667,0.710977129,0.946866221,413.7871667
lower_calder,C3C_grp09,4.720166667,3.005666667,0.577604099,0.93237217,455.8241667
lower_calder,C3C_grp09,4.593166667,2.54,0.539690164,0.92119872,414.4645
lower_calder,C3C_grp09,4.910666667,3.2385,0.704924732,0.938951483,518.6045
lower_calder,C3C_grp10,4.466166667,2.921,0.475099946,0.887776041,384.6195
lower_calder,C3C_grp10,4.0005,3.005666667,0.541523718,0.916792586,385.2756667
lower_calder,C3C_grp10,4.318,3.661833333,0.304311167,0.87017673,500.253
lower_calder,C3C_grp10,5.355166667,3.556,0.611852086,0.952230216,630.3645
lower_calder,C3C_grp10,4.423833333,3.683,0.428203293,0.94549711,547.116
lower_calder,C3C_grp10,4.783666667,3.556,0.686877945,0.944301376,543.306
lower_calder,C3C_grp10,5.037666667,3.471333333,0.54641267,0.936031967,570.2088333
lower_calder,C3C_grp10,4.3815,3.280833333,0.53705846,0.926271365,464.566
lower_calder,C3C_grp10,4.677833333,3.577166667,0.529719229,0.922038375,531.9606667
lower_calder,C3C_grp10,4.572,2.836333333,0.479378349,0.905830466,395.605
lower_calder,C3C_grp11,4.0005,3.788833333,0.456797805,0.900036563,521.0386667
lower_calder,C3C_grp11,4.656666667,4.148666667,0.624948903,0.949461246,656.5265
lower_calder,C3C_grp11,4.593166667,3.323166667,0.411572541,0.909926266,519.811
lower_calder,C3C_grp11,3.598333333,4.212166667,0.625780118,0.925783749,551.307
lower_calder,C3C_grp11,3.937,3.4925,0.651563182,0.931386045,458.2795
lower_calder,C3C_grp11,4.296833333,3.153833333,0.421422432,0.929118097,501.0785
lower_calder,C3C_grp11,4.614333333,3.6195,0.593048716,0.947773758,560.0488333
lower_calder,C3C_grp11,4.6355,3.4925,0.592136244,0.912647255,521.462
lower_calder,C3C_grp11,4.953,2.899833333,0.504285077,0.923183246,466.5345
lower_calder,C3C_grp11,3.513666667,3.132666667,0.477082414,0.913577697,374.5653333
lower_calder,C3C_grp12,5.566833333,4.275666667,0.690716715,0.961365878,825.3518333
lower_calder,C3C_grp12,4.423833333,3.217333333,0.574446883,0.93941573,442.4256667
lower_calder,C3C_grp12,5.164666667,3.725333333,0.615152535,0.90133625,558.2496667
