river_position,collection_date,easting ,northing ,elevation_m ,site_code,group,seed_ID,mass_g,mass_mg
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G7_SD09m,0.0102,10.2
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G7_SD10m,0.0184,18.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD01m,0.0283,28.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD02m,0.0303,30.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD03m,0.0213,21.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD04m,0.0237,23.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD05m,0.0166,16.6
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD06m,0.0236,23.6
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD07m,0.0248,24.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp08,C2A_G8_SD08m,0.0268,26.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G8_SD09m,0.0231,23.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G8_SD10m,0.0182,18.2
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD01m,0.0245,24.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD02m,0.0259,25.9
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD03m,0.0233,23.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD04m,0.0195,19.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD05m,0.0239,23.9
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD06m,0.0203,20.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD07m,0.0255,25.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp09,C2A_G9_SD08m,0.0175,17.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G9_SD09m,0.0174,17.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G9_SD10m,0.0202,20.2
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD01m,0.0041,4.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD02m,0.0133,13.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD03m,0.015,15
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD04m,0.0155,15.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD05m,0.0131,13.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD06m,0.0165,16.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD07m,0.0141,14.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp10,C2A_G10_SD08m,0.0179,17.9
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G10_SD09m,0.0141,14.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G10_SD10m,0.0094,9.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD01m,0.0277,27.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD02m,0.0354,35.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD03m,0.0267,26.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD04m,0.0243,24.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD05m,0.0248,24.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD06m,0.0324,32.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD07m,0.0343,34.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp11,C2A_G11_SD08m,0.0278,27.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G11_SD09m,0.0211,21.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G11_SD10m,0.0226,22.6
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD01m,0.0201,20.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD02m,0.0238,23.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD03m,0.0144,14.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD04m,0.0221,22.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD05m,0.026,26
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD06m,0.0163,16.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD07m,0.0194,19.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp12,C2A_G12_SD08m,0.0205,20.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G12_SD09m,0.0168,16.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G12_SD10m,0.0169,16.9
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD01m,0.0183,18.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD02m,0.0163,16.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD03m,0.0158,15.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD04m,0.0172,17.2
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD05m,0.0155,15.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD06m,0.0177,17.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD07m,0.0164,16.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp13,C2A_G13_SD08m,0.0194,19.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G13_SD09m,0.0157,15.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G13_SD10m,0.0102,10.2
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD01m,0.0213,21.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD02m,0.0213,21.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD03m,0.0265,26.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD04m,0.0171,17.1
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD05m,0.017,17
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD06m,0.0172,17.2
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD07m,0.0134,13.4
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp14,C2A_G14_SD08m,0.0175,17.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G14_SD09m,0.0188,18.8
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G14_SD10m,0.016,16
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD01m,0.0246,24.6
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD02m,0.0197,19.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD03m,0.0267,26.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD04m,0.023,23
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD05m,0.0133,13.3
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD06m,0.0247,24.7
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD07m,0.0219,21.9
middle_calder,16/08/2023,407808,423085,73,C2A,C2A_grp15,C2A_G15_SD08m,0.0212,21.2
middle_calder,16/08/2023,407808,423085,73,C2A,C2B_grp01,C2A_G15_SD09m,0.0135,13.5
middle_calder,16/08/2023,407808,423085,73,C2A,C2B_grp01,C2A_G15_SD10m,0.0126,12.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD01m,0.0166,16.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD02m,0.0241,24.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD03m,0.0202,20.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD04m,0.0163,16.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD05m,0.0195,19.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD06m,0.015,15
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD07m,0.0217,21.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp01,C2B_G1_SD08m,0.02,20
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G1_SD09m,0.0212,21.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G1_SD10m,0.0136,13.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD01m,0.0111,11.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD02m,0.017,17
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD03m,0.0187,18.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD04m,0.0218,21.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD05m,0.0167,16.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD06m,0.0198,19.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD07m,0.0146,14.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp02,C2B_G2_SD08m,0.0112,11.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G2_SD09m,0.0172,17.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G2_SD10m,0.0168,16.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD01m,0.0182,18.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD02m,0.0266,26.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD03m,0.0181,18.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD04m,0.032,32
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD05m,0.0194,19.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD06m,0.0124,12.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD07m,0.016,16
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp03,C2B_G3_SD08m,0.0127,12.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G3_SD09m,0.0162,16.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G3_SD10m,0.0143,14.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD01m,0.0329,32.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD02m,0.0313,31.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD03m,0.0125,12.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD04m,0.0184,18.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD05m,0.0151,15.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD06m,0.0158,15.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD07m,0.0192,19.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp04,C2B_G4_SD08m,0.0172,17.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G4_SD09m,0.0148,14.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G4_SD10m,0.0144,14.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD01m,0.0132,13.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD02m,0.0256,25.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD03m,0.0197,19.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD04m,0.0148,14.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD05m,0.0186,18.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD06m,0.0213,21.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD07m,0.0213,21.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp05,C2B_G5_SD08m,0.015,15
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G5_SD09m,0.0168,16.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G5_SD10m,0.0286,28.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD01m,0.0223,22.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD02m,0.0207,20.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD03m,0.0196,19.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD04m,0.0209,20.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD05m,0.0145,14.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD06m,0.0178,17.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD07m,0.0161,16.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp06,C2B_G6_SD08m,0.0154,15.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G6_SD09m,0.0206,20.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G6_SD10m,0.0181,18.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD01m,0.0171,17.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD02m,0.0175,17.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD03m,0.0155,15.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD04m,0.0176,17.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD05m,0.0111,11.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD06m,0.0114,11.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD07m,0.0186,18.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp07,C2B_G7_SD08m,0.0194,19.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G7_SD09m,0.0172,17.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G7_SD10m,0.0291,29.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD01m,0.0166,16.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD02m,0.0179,17.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD03m,0.0137,13.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD04m,0.0223,22.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD05m,0.0177,17.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD06m,0.0172,17.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD07m,0.0198,19.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp08,C2B_G8_SD08m,0.0179,17.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G8_SD09m,0.0141,14.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G8_SD10m,0.011,11
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD01m,0.0153,15.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD02m,0.0202,20.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD03m,0.0193,19.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD04m,0.0158,15.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD05m,0.0146,14.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD06m,0.0121,12.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD07m,0.0111,11.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD08m,0.0214,21.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp09,C2B_G9_SD09m,0.0186,18.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G9_SD10m,0.0309,30.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD01m,0.0142,14.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD02m,0.0401,40.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD03m,0.0113,11.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD04m,0.0205,20.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD05m,0.0236,23.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD06m,0.0127,12.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD07m,0.0169,16.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD08m,0.0251,25.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp10,C2B_G10_SD09m,0.0288,28.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G10_SD10m,0.0158,15.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD01m,0.0318,31.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD02m,0.0218,21.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD03m,0.0217,21.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD04m,0.0315,31.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD05m,0.0197,19.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD06m,0.0159,15.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD07m,0.0113,11.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD08m,0.0244,24.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp11,C2B_G11_SD09m,0.0203,20.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G11_SD10m,0.0128,12.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD01m,0.0205,20.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD02m,0.0233,23.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD03m,0.0238,23.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD04m,0.02,20
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD05m,0.0182,18.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD06m,0.039,39
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD07m,0.0341,34.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD08m,0.0205,20.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp12,C2B_G12_SD09m,0.0171,17.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G12_SD10m,0.0159,15.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD01m,0.0153,15.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD02m,0.0306,30.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD03m,0.0235,23.5
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD04m,0.0183,18.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD05m,0.0146,14.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD06m,0.0147,14.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD07m,0.0221,22.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD08m,0.0303,30.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp13,C2B_G13_SD09m,0.0171,17.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G13_SD10m,0.0172,17.2
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD01m,0.0113,11.3
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD02m,0.022,22
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD03m,0.014,14
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD04m,0.0181,18.1
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD05m,0.0179,17.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD06m,0.0164,16.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD07m,0.0426,42.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD08m,0.0186,18.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp14,C2B_G14_SD09m,0.017,17
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G14_SD10m,0.0236,23.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD01m,0.0207,20.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD02m,0.0149,14.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD03m,0.0106,10.6
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD04m,0.0157,15.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD05m,0.0148,14.8
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD06m,0.0179,17.9
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD07m,0.0264,26.4
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD08m,0.0187,18.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2B_grp15,C2B_G15_SD09m,0.0127,12.7
middle_calder,17/08/2023,407990,422932,68,C2B,C2C_grp01,C2B_G15_SD10m,0.0303,30.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD01m,0.0176,17.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD02m,0.0165,16.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD03m,0.0195,19.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD04m,0.0161,16.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD05m,0.0151,15.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD06m,0.0185,18.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD07m,0.0281,28.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD08m,0.0195,19.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp01,C2C_G1_SD09m,0.0154,15.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G1_SD10m,0.0135,13.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD01m,0.0159,15.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD02m,0.0326,32.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD03m,0.0185,18.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD04m,0.02,20
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD05m,0.0275,27.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD06m,0.0186,18.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD07m,0.0179,17.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD08m,0.0302,30.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp02,C2C_G2_SD09m,0.0229,22.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G2_SD10m,0.0237,23.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD01m,0.0171,17.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD02m,0.0133,13.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD03m,0.0154,15.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD04m,0.0139,13.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD05m,0.0188,18.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD06m,0.014,14
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD07m,0.0154,15.4
